GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD01_VD02,HD01_VD04,HD01_VD05,HD01_VD06
0500000US24021,24021,"Frederick County, Maryland",187491,137304,9406,127898,50187
0500000US24023,24023,"Garrett County, Maryland",24698,15677,1057,14620,9021
0500000US24025,24025,"Harford County, Maryland",196527,139153,17708,121445,57374
0500000US24027,24027,"Howard County, Maryland",234068,174652,11068,163584,59416
0500000US24029,24029,"Kent County, Maryland",17083,10568,974,9594,6515
0500000US24031,24031,"Montgomery County, Maryland",794201,587421,43014,544407,206780
0500000US24033,24033,"Prince George's County, Maryland",703036,514356,48252,466104,188680
0500000US24035,24035,"Queen Anne's County, Maryland",38599,27469,2207,25262,11130
0500000US24037,24037,"St. Mary's County, Maryland",84099,59957,4137,55820,24142
0500000US24039,24039,"Somerset County, Maryland",22447,10838,1197,9641,11609
0500000US24041,24041,"Talbot County, Maryland",31539,20077,1266,18811,11462
0500000US24043,24043,"Washington County, Maryland",119199,75815,5352,70463,43384
0500000US24045,24045,"Wicomico County, Maryland",80549,55826,5889,49937,24723
0500000US24047,24047,"Worcester County, Maryland",43362,26879,2364,24515,16483
0500000US24510,24510,"Baltimore city, Maryland",503884,306827,39302,267525,197057
0500000US25001,25001,"Barnstable County, Massachusetts",184461,115093,9073,106020,69368
0500000US25003,25003,"Berkshire County, Massachusetts",109102,71971,6506,65465,37131
0500000US25005,25005,"Bristol County, Massachusetts",446780,297109,26897,270212,149671
0500000US25007,25007,"Dukes County, Massachusetts",14100,9473,1185,8288,4627
0500000US25009,25009,"Essex County, Massachusetts",607846,417758,33413,384345,190088
0500000US25011,25011,"Franklin County, Massachusetts",59408,42027,2702,39325,17381
0500000US25013,25013,"Hampden County, Massachusetts",372435,234263,20758,213505,138172
0500000US25015,25015,"Hampshire County, Massachusetts",138126,101998,12437,89561,36128
0500000US25017,25017,"Middlesex County, Massachusetts",1256349,912016,82159,829857,344333
0500000US25019,25019,"Nantucket County, Massachusetts",8396,6625,1168,5457,1771
0500000US25021,25021,"Norfolk County, Massachusetts",550862,389928,32769,357159,160934
0500000US25023,25023,"Plymouth County, Massachusetts",399566,275978,21653,254325,123588
0500000US25025,25025,"Suffolk County, Massachusetts",632610,446524,54739,391785,186086
0500000US25027,25027,"Worcester County, Massachusetts",647366,444182,37511,406671,203184
0500000US26001,26001,"Alcona County, Michigan",9424,4015,308,3707,5409
0500000US26003,26003,"Alger County, Michigan",8221,3747,262,3485,4474
0500000US26005,26005,"Allegan County, Michigan",87238,56703,6104,50599,30535
0500000US26007,26007,"Alpena County, Michigan",24077,14131,801,13330,9946
0500000US26009,26009,"Antrim County, Michigan",19340,11113,657,10456,8227
0500000US26011,26011,"Arenac County, Michigan",12991,6443,441,6002,6548
0500000US26013,26013,"Baraga County, Michigan",7433,2933,283,2650,4500
0500000US26015,26015,"Barry County, Michigan",46864,29735,2037,27698,17129
0500000US26017,26017,"Bay County, Michigan",86635,51704,6424,45280,34931
0500000US26019,26019,"Benzie County, Michigan",14435,9072,547,8525,5363
0500000US26021,26021,"Berrien County, Michigan",124533,76472,5645,70827,48061
0500000US26023,26023,"Branch County, Michigan",34617,20343,1089,19254,14274
0500000US26025,26025,"Calhoun County, Michigan",107262,64697,5078,59619,42565
0500000US26027,26027,"Cass County, Michigan",41972,25244,2105,23139,16728
0500000US26029,26029,"Charlevoix County, Michigan",21323,13540,593,12947,7783
0500000US26031,26031,"Cheboygan County, Michigan",21572,12229,538,11691,9343
0500000US26033,26033,"Chippewa County, Michigan",31819,18907,1998,16909,12912
0500000US26035,26035,"Clare County, Michigan",25309,12090,941,11149,13219
0500000US26037,26037,"Clinton County, Michigan",60669,40915,2380,38535,19754
0500000US26039,26039,"Crawford County, Michigan",11631,5974,319,5655,5657
0500000US26041,26041,"Delta County, Michigan",30135,17660,1456,16204,12475
0500000US26043,26043,"Dickinson County, Michigan",21335,12843,1244,11599,8492
0500000US26045,26045,"Eaton County, Michigan",86931,56828,4119,52709,30103
0500000US26047,26047,"Emmet County, Michigan",26843,18163,984,17179,8680
0500000US26049,26049,"Genesee County, Michigan",329854,181187,14659,166528,148667
0500000US26051,26051,"Gladwin County, Michigan",21211,9894,894,9000,11317
0500000US26053,26053,"Gogebic County, Michigan",13783,7269,599,6670,6514
0500000US26055,26055,"Grand Traverse County, Michigan",72095,49186,3081,46105,22909
0500000US26057,26057,"Gratiot County, Michigan",34418,18735,1250,17485,15683
0500000US26059,26059,"Hillsdale County, Michigan",37052,21584,1387,20197,15468
0500000US26061,26061,"Houghton County, Michigan",30034,19204,1391,17813,10830
0500000US26063,26063,"Huron County, Michigan",26822,15591,1160,14431,11231
0500000US26065,26065,"Ingham County, Michigan",231176,158934,10944,147990,72242
0500000US26067,26067,"Ionia County, Michigan",49958,30917,2138,28779,19041
0500000US26069,26069,"Iosco County, Michigan",21811,10854,804,10050,10957
0500000US26071,26071,"Iron County, Michigan",9938,5221,401,4820,4717
0500000US26073,26073,"Isabella County, Michigan",59676,42192,2856,39336,17484
0500000US26075,26075,"Jackson County, Michigan",128260,76629,4641,71988,51631
0500000US26077,26077,"Kalamazoo County, Michigan",204337,139033,10351,128682,65304
0500000US26079,26079,"Kalkaska County, Michigan",13937,7876,721,7155,6061
0500000US26081,26081,"Kent County, Michigan",475188,331004,21450,309554,144184
0500000US26083,26083,"Keweenaw County, Michigan",1866,987,38,949,879
0500000US26085,26085,"Lake County, Michigan",9715,3874,417,3457,5841
0500000US26087,26087,"Lapeer County, Michigan",70714,41871,3240,38631,28843
0500000US26089,26089,"Leelanau County, Michigan",18416,11340,653,10687,7076
0500000US26091,26091,"Lenawee County, Michigan",79736,50241,4222,46019,29495
0500000US26093,26093,"Livingston County, Michigan",144830,99602,7439,92163,45228
0500000US26095,26095,"Luce County, Michigan",5541,2639,187,2452,2902
0500000US26097,26097,"Mackinac County, Michigan",9379,5436,450,4986,3943
0500000US26099,26099,"Macomb County, Michigan",682846,433801,31807,401994,249045
0500000US26101,26101,"Manistee County, Michigan",20644,11239,611,10628,9405
0500000US26103,26103,"Marquette County, Michigan",56614,34544,2917,31627,22070
0500000US26105,26105,"Mason County, Michigan",23356,14363,686,13677,8993
0500000US26107,26107,"Mecosta County, Michigan",35894,21861,2045,19816,14033
0500000US26109,26109,"Menominee County, Michigan",19670,11793,905,10888,7877
0500000US26111,26111,"Midland County, Michigan",67098,41244,2818,38426,25854
0500000US26113,26113,"Missaukee County, Michigan",11885,7005,254,6751,4880
0500000US26115,26115,"Monroe County, Michigan",120430,75146,4911,70235,45284
0500000US26117,26117,"Montcalm County, Michigan",50168,28960,2296,26664,21208
0500000US26119,26119,"Montmorency County, Michigan",8194,3525,233,3292,4669
0500000US26121,26121,"Muskegon County, Michigan",134934,79948,7966,71982,54986
0500000US26123,26123,"Newaygo County, Michigan",38158,21494,1843,19651,16664
0500000US26125,26125,"Oakland County, Michigan",977705,657886,48041,609845,319819
0500000US26127,26127,"Oceana County, Michigan",20708,11993,719,11274,8715
0500000US26129,26129,"Ogemaw County, Michigan",17796,8982,743,8239,8814
0500000US26131,26131,"Ontonagon County, Michigan",5696,2681,141,2540,3015
0500000US26133,26133,"Osceola County, Michigan",18454,10184,751,9433,8270
0500000US26135,26135,"Oscoda County, Michigan",7069,3387,223,3164,3682
0500000US26137,26137,"Otsego County, Michigan",19502,11967,676,11291,7535
0500000US26139,26139,"Ottawa County, Michigan",209324,150915,10006,140909,58409
0500000US26141,26141,"Presque Isle County, Michigan",11239,5537,317,5220,5702
0500000US26143,26143,"Roscommon County, Michigan",20970,9085,632,8453,11885
0500000US26145,26145,"Saginaw County, Michigan",158313,91854,12312,79542,66459
0500000US26147,26147,"St. Clair County, Michigan",129291,78776,5083,73693,50515
0500000US26149,26149,"St. Joseph County, Michigan",47218,28692,1844,26848,18526
0500000US26151,26151,"Sanilac County, Michigan",33835,19322,1476,17846,14513
0500000US26153,26153,"Schoolcraft County, Michigan",6989,3381,242,3139,3608
0500000US26155,26155,"Shiawassee County, Michigan",55781,33442,2837,30605,22339
0500000US26157,26157,"Tuscola County, Michigan",44191,25869,2045,23824,18322
0500000US26159,26159,"Van Buren County, Michigan",59372,36536,3212,33324,22836
0500000US26161,26161,"Washtenaw County, Michigan",289108,207475,18597,188878,81633
0500000US26163,26163,"Wayne County, Michigan",1403413,782650,74350,708300,620763
0500000US26165,26165,"Wexford County, Michigan",25750,15094,858,14236,10656
0500000US27001,27001,"Aitkin County, Minnesota",13510,7605,376,7229,5905
0500000US27003,27003,"Anoka County, Minnesota",262119,196390,12814,183576,65729
0500000US27005,27005,"Becker County, Minnesota",25793,17859,1072,16787,7934
0500000US27007,27007,"Beltrami County, Minnesota",35131,24360,1735,22625,10771
0500000US27009,27009,"Benton County, Minnesota",30263,22260,1601,20659,8003
0500000US27011,27011,"Big Stone County, Minnesota",4235,2747,158,2589,1488
0500000US27013,27013,"Blue Earth County, Minnesota",53365,41385,2735,38650,11980
0500000US27015,27015,"Brown County, Minnesota",20596,15007,774,14233,5589
0500000US27017,27017,"Carlton County, Minnesota",28059,18186,1586,16600,9873
0500000US27019,27019,"Carver County, Minnesota",70237,55186,2981,52205,15051
0500000US27021,27021,"Cass County, Minnesota",23084,14289,856,13433,8795
0500000US27023,27023,"Chippewa County, Minnesota",9803,7027,445,6582,2776
0500000US27025,27025,"Chisago County, Minnesota",42215,30394,2268,28126,11821
0500000US27027,27027,"Clay County, Minnesota",47682,36976,2413,34563,10706
0500000US27029,27029,"Clearwater County, Minnesota",6813,4283,353,3930,2530
0500000US27031,27031,"Cook County, Minnesota",4507,3298,153,3145,1209
0500000US27033,27033,"Cottonwood County, Minnesota",9200,6226,357,5869,2974
0500000US27035,27035,"Crow Wing County, Minnesota",50407,32944,2102,30842,17463
0500000US27037,27037,"Dakota County, Minnesota",314309,240772,14574,226198,73537
0500000US27039,27039,"Dodge County, Minnesota",15232,11778,799,10979,3454
0500000US27041,27041,"Douglas County, Minnesota",29515,20627,1212,19415,8888
0500000US27043,27043,"Faribault County, Minnesota",11663,7898,428,7470,3765
0500000US27045,27045,"Fillmore County, Minnesota",16393,11617,835,10782,4776
0500000US27047,27047,"Freeborn County, Minnesota",25015,16996,968,16028,8019
0500000US27049,27049,"Goodhue County, Minnesota",36933,26423,1907,24516,10510
0500000US27051,27051,"Grant County, Minnesota",4850,3394,197,3197,1456
0500000US27053,27053,"Hennepin County, Minnesota",946185,701886,46092,655794,244299
0500000US27055,27055,"Houston County, Minnesota",15254,10774,580,10194,4480
0500000US27057,27057,"Hubbard County, Minnesota",16712,10747,713,10034,5965
0500000US27059,27059,"Isanti County, Minnesota",29667,21502,1642,19860,8165
0500000US27061,27061,"Itasca County, Minnesota",36757,22875,2048,20827,13882
0500000US27063,27063,"Jackson County, Minnesota",8217,6020,258,5762,2197
0500000US27065,27065,"Kanabec County, Minnesota",12913,8456,629,7827,4457
0500000US27067,27067,"Kandiyohi County, Minnesota",33501,24361,1285,23076,9140
0500000US27069,27069,"Kittson County, Minnesota",3617,2472,103,2369,1145
0500000US27071,27071,"Koochiching County, Minnesota",10852,6779,451,6328,4073
0500000US27073,27073,"Lac qui Parle County, Minnesota",5835,3985,268,3717,1850
0500000US27075,27075,"Lake County, Minnesota",9062,5552,318,5234,3510
0500000US27077,27077,"Lake of the Woods County, Minnesota",3320,2269,70,2199,1051
0500000US27079,27079,"Le Sueur County, Minnesota",21626,16152,871,15281,5474
0500000US27081,27081,"Lincoln County, Minnesota",4682,3261,275,2986,1421
0500000US27083,27083,"Lyon County, Minnesota",20064,15869,1298,14571,4195
0500000US27085,27085,"McLeod County, Minnesota",28317,20470,1193,19277,7847
0500000US27087,27087,"Mahnomen County, Minnesota",3969,2591,215,2376,1378
0500000US27089,27089,"Marshall County, Minnesota",7521,5423,254,5169,2098
0500000US27091,27091,"Martin County, Minnesota",16570,11591,555,11036,4979
0500000US27093,27093,"Meeker County, Minnesota",18089,12742,874,11868,5347
0500000US27095,27095,"Mille Lacs County, Minnesota",20094,13265,1303,11962,6829
0500000US27097,27097,"Morrison County, Minnesota",26034,18361,1209,17152,7673
0500000US27099,27099,"Mower County, Minnesota",30605,21007,1158,19849,9598
0500000US27101,27101,"Murray County, Minnesota",6992,4896,337,4559,2096
0500000US27103,27103,"Nicollet County, Minnesota",26322,20843,1388,19455,5479
0500000US27105,27105,"Nobles County, Minnesota",16551,11788,931,10857,4763
0500000US27107,27107,"Norman County, Minnesota",5388,3594,176,3418,1794
0500000US27109,27109,"Olmsted County, Minnesota",114388,86254,4871,81383,28134
0500000US27111,27111,"Otter Tail County, Minnesota",46636,31563,1793,29770,15073
0500000US27113,27113,"Pennington County, Minnesota",11055,8266,520,7746,2789
0500000US27115,27115,"Pine County, Minnesota",23916,15405,1026,14379,8511
0500000US27117,27117,"Pipestone County, Minnesota",7366,5231,381,4850,2135
0500000US27119,27119,"Polk County, Minnesota",25028,17937,1067,16870,7091
0500000US27121,27121,"Pope County, Minnesota",8903,6085,402,5683,2818
0500000US27123,27123,"Ramsey County, Minnesota",413165,293167,20357,272810,119998
0500000US27125,27125,"Red Lake County, Minnesota",3171,2333,97,2236,838
0500000US27127,27127,"Redwood County, Minnesota",12409,8450,540,7910,3959
0500000US27129,27129,"Renville County, Minnesota",12303,8530,558,7972,3773
0500000US27131,27131,"Rice County, Minnesota",51740,39215,3505,35710,12525
0500000US27133,27133,"Rock County, Minnesota",7476,5259,259,5000,2217
0500000US27135,27135,"Roseau County, Minnesota",12220,8996,381,8615,3224
0500000US27137,27137,"St. Louis County, Minnesota",166296,111831,7449,104382,54465
0500000US27139,27139,"Scott County, Minnesota",99801,79162,4571,74591,20639
0500000US27141,27141,"Sherburne County, Minnesota",67220,52011,4560,47451,15209
0500000US27143,27143,"Sibley County, Minnesota",11750,8771,522,8249,2979
0500000US27145,27145,"Stearns County, Minnesota",120610,91776,9981,81795,28834
0500000US27147,27147,"Steele County, Minnesota",28200,20394,1312,19082,7806
0500000US27149,27149,"Stevens County, Minnesota",7929,5850,377,5473,2079
0500000US27151,27151,"Swift County, Minnesota",7823,5502,300,5202,2321
0500000US27153,27153,"Todd County, Minnesota",19350,12966,946,12020,6384
0500000US27155,27155,"Traverse County, Minnesota",2844,1847,99,1748,997
0500000US27157,27157,"Wabasha County, Minnesota",17177,12241,587,11654,4936
0500000US27159,27159,"Wadena County, Minnesota",10840,6614,488,6126,4226
0500000US27161,27161,"Waseca County, Minnesota",15101,10990,729,10261,4111
0500000US27163,27163,"Washington County, Minnesota",188788,140755,7336,133419,48033
0500000US27165,27165,"Watonwan County, Minnesota",8651,6109,289,5820,2542
0500000US27167,27167,"Wilkin County, Minnesota",5177,3757,227,3530,1420
0500000US27169,27169,"Winona County, Minnesota",42855,32548,1871,30677,10307
0500000US27171,27171,"Wright County, Minnesota",93690,73190,5054,68136,20500
0500000US27173,27173,"Yellow Medicine County, Minnesota",8176,5671,468,5203,2505
0500000US28001,28001,"Adams County, Mississippi",26066,12069,1027,11042,13997
0500000US28003,28003,"Alcorn County, Mississippi",29160,16637,965,15672,12523
0500000US28005,28005,"Amite County, Mississippi",10429,4922,599,4323,5507
0500000US28007,28007,"Attala County, Mississippi",14901,7901,603,7298,7000
0500000US28009,28009,"Benton County, Mississippi",6807,3570,239,3331,3237
0500000US28011,28011,"Bolivar County, Mississippi",26295,14136,855,13281,12159
0500000US28013,28013,"Calhoun County, Mississippi",11668,6404,417,5987,5264
0500000US28015,28015,"Carroll County, Mississippi",8484,4113,318,3795,4371
0500000US28017,28017,"Chickasaw County, Mississippi",13418,7283,578,6705,6135
0500000US28019,28019,"Choctaw County, Mississippi",6638,3473,253,3220,3165
0500000US28021,28021,"Claiborne County, Mississippi",7477,3024,315,2709,4453
0500000US28023,28023,"Clarke County, Mississippi",13022,6906,361,6545,6116
0500000US28025,28025,"Clay County, Mississippi",15758,8600,487,8113,7158
0500000US28027,28027,"Coahoma County, Mississippi",19014,9884,718,9166,9130
0500000US28029,28029,"Copiah County, Mississippi",22716,11912,891,11021,10804
0500000US28031,28031,"Covington County, Mississippi",15144,8005,862,7143,7139
0500000US28033,28033,"DeSoto County, Mississippi",125919,88187,6256,81931,37732
0500000US28035,28035,"Forrest County, Mississippi",60221,37793,3547,34246,22428
0500000US28037,28037,"Franklin County, Mississippi",6146,3460,143,3317,2686
0500000US28039,28039,"George County, Mississippi",17560,9900,881,9019,7660
0500000US28041,28041,"Greene County, Mississippi",11678,5268,254,5014,6410
0500000US28043,28043,"Grenada County, Mississippi",17089,8923,581,8342,8166
