GEO.id,GEO.id2,GEO.display-label,HD01_VD02,HD02_VD02,HD01_VD04,HD02_VD04,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD14,HD02_VD14,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21,HD01_VD22,HD02_VD22
0500000US17173,17173,"Shelby County, Illinois",21055,1836,32281,7638,29364,6623,33578,7113,19375,9783,56674,10918,57076,15820,24083,5773,15669,3758,14327,3899,14844,5684,14024,3583,62839,22837,62839,22837,-,**
0500000US17177,17177,"Stephenson County, Illinois",26804,3575,32477,4753,30217,5745,32849,5195,16458,6864,62906,25107,63138,21987,40313,60735,23923,2535,21710,3502,29957,4084,17425,1960,53068,17716,49583,17754,-,**
0500000US17179,17179,"Tazewell County, Illinois",28883,1358,37787,3756,31134,2645,36431,4793,20970,2555,54836,12571,56250,13508,53594,27129,23092,1496,22311,1442,28903,2172,19509,1208,36429,2001,36504,3138,35978,12706
0500000US17183,17183,"Vermilion County, Illinois",22064,1155,24587,3361,23799,2733,24960,4950,20826,2704,35625,14255,35663,14178,-,**,20398,1742,17862,2553,20963,2167,16095,2264,41776,17516,48590,17146,33529,9701
0500000US17195,17195,"Whiteside County, Illinois",25936,1141,30375,3239,27431,2389,28092,2891,26583,2863,40543,24752,41793,27005,39388,41619,19942,2577,19015,1814,26064,10314,17375,1626,53516,10407,53594,10186,22438,76103
0500000US17197,17197,"Will County, Illinois",41788,1226,53222,1607,48384,4247,52881,2212,26426,2726,72933,4204,74020,4673,29813,10669,33733,1709,30026,1946,37413,2047,20299,1498,66319,4480,66372,4811,65625,54212
0500000US17199,17199,"Williamson County, Illinois",21752,2218,25600,4353,23625,3103,24454,4766,21848,5480,35957,10767,37000,21266,9818,57485,18931,2129,17765,1963,18837,5025,17225,2110,45691,22811,45984,23491,29922,90712
0500000US17201,17201,"Winnebago County, Illinois",25684,1082,32029,2270,29554,2803,31219,2333,21652,3401,59821,8362,61093,6366,41786,23891,21146,1085,19320,1327,24648,2270,16570,937,48801,5919,49776,8079,36786,12051
0500000US17203,17203,"Woodford County, Illinois",32779,3785,46803,10664,39271,7982,49292,16042,23712,8023,70096,15570,64872,14152,101664,27084,22823,2948,21748,3176,27027,8774,19610,1701,49024,8503,48720,6432,-,**
0500000US18001,18001,"Adams County, Indiana",24788,3456,31832,9609,29336,8843,35539,8744,25129,6336,47639,22817,60703,24959,11757,9654,19579,1538,19247,1477,23197,6818,17596,3264,28321,10574,28321,10574,-,**
0500000US18003,18003,"Allen County, Indiana",29613,1381,35004,1731,32162,1519,33560,1744,20337,2570,46888,6008,47569,8961,41066,8795,24757,1152,22509,1120,25975,1793,18768,926,43801,4123,44444,4339,28158,11065
0500000US18005,18005,"Bartholomew County, Indiana",29513,2546,35645,3758,35143,3462,36957,4983,18942,5964,39095,11054,38685,9862,-,**,24021,2625,21369,1901,29876,4474,15208,2574,39464,26681,39589,27735,21953,118060
0500000US18011,18011,"Boone County, Indiana",31856,2009,39926,5706,34217,6098,38199,7182,23200,12476,65507,13268,66047,9486,27353,27639,29076,3821,26293,5828,33172,4155,19337,3939,51555,16121,52073,15519,-,**
0500000US18017,18017,"Cass County, Indiana",22317,2509,26705,6842,22935,3480,23993,4416,18281,8433,41064,6148,40904,8014,-,**,19787,2897,18186,1901,19632,9674,17459,2202,51397,25420,51703,33739,-,**
0500000US18019,18019,"Clark County, Indiana",30204,2266,33616,3272,31067,1869,32241,2494,14627,6345,54013,22647,56630,21512,29375,15031,25254,2498,21960,3486,30778,2746,16401,1640,39088,6297,39583,9471,27539,8588
0500000US18021,18021,"Clay County, Indiana",23361,4469,32163,11983,26958,5644,31366,10552,15057,6123,54485,9914,54485,9914,-,**,17451,2657,16580,3247,21902,3760,13319,3489,42209,17970,47865,25703,-,**
0500000US18023,18023,"Clinton County, Indiana",25454,3487,36207,5292,31563,5992,33015,7052,18370,13265,49712,18302,49639,22274,57629,48986,19314,2077,18336,1856,19927,4401,17000,2006,60603,28426,60603,28426,-,**
0500000US18027,18027,"Daviess County, Indiana",21116,2486,33815,3971,32019,12033,34191,8862,19882,6647,38147,7334,38147,7334,-,**,17728,2447,17614,2588,19236,4284,16250,3845,21319,14650,21319,14650,-,**
0500000US18029,18029,"Dearborn County, Indiana",28003,2993,36754,6726,32870,6131,36162,6607,25964,5791,73398,25315,73292,27827,90242,101858,19332,3304,18672,2734,28295,5654,13789,2081,39033,17367,39575,15250,-,**
0500000US18031,18031,"Decatur County, Indiana",27710,5250,35505,6756,31696,13331,42431,27528,14222,10683,36609,36397,37078,54327,-,**,21683,6809,19583,5696,29786,4995,14936,2087,53516,38836,54453,45130,-,**
0500000US18033,18033,"DeKalb County, Indiana",25243,2706,30920,6843,28624,7504,27455,8959,31031,8094,38382,7961,38382,7961,-,**,20016,3160,17468,3068,27381,3596,15000,1486,40882,4558,40882,4558,-,**
0500000US18035,18035,"Delaware County, Indiana",20376,1735,26185,3212,22428,5889,25234,5484,17823,5285,34893,12523,34329,10670,50341,28986,18491,1380,18188,1561,18809,2763,17659,1606,19526,4541,19295,4517,58056,59832
0500000US18037,18037,"Dubois County, Indiana",27909,4184,34309,6563,29818,5652,32541,4899,19353,13845,54533,5294,54533,5294,-,**,20594,4365,19561,2473,27228,6061,18149,1587,52048,7337,51569,11336,54375,14565
0500000US18039,18039,"Elkhart County, Indiana",28500,2547,37911,3155,32084,3124,35085,4107,24470,6185,53619,6146,54240,7151,23828,21523,20946,2274,18548,1982,22817,2459,15793,1603,51233,9361,51959,9803,39464,16545
0500000US18041,18041,"Fayette County, Indiana",20625,4386,22159,12620,21023,13512,24000,18513,16520,13121,50132,60639,50132,60639,-,**,20161,5035,17352,3963,16831,5217,18728,4810,55870,29056,56522,15522,-,**
0500000US18043,18043,"Floyd County, Indiana",28471,2295,32691,5003,30978,3545,31904,4636,26221,4720,48233,4064,48900,2265,28315,3119,25251,3097,23361,3555,30322,2701,16908,2548,55372,15806,56077,11062,33906,24007
0500000US18047,18047,"Franklin County, Indiana",26136,7827,30884,5135,25109,9732,31833,5658,13602,1476,58087,25410,58012,30120,90291,81951,20215,4537,19173,4014,19286,7537,19142,3289,39821,35689,53036,54348,-,**
0500000US18049,18049,"Fulton County, Indiana",21569,1347,31758,9280,25117,7673,28300,10466,20313,8356,56136,13071,55928,14312,-,**,17938,6492,16857,6381,20943,5393,15375,4308,24180,7639,24180,7639,-,**
0500000US18051,18051,"Gibson County, Indiana",23306,2921,33797,11940,24942,6800,30833,12333,19167,5882,65398,25244,65398,25244,-,**,21055,1489,20385,2679,21972,4362,18298,5158,50417,38661,50662,36806,-,**
0500000US18053,18053,"Grant County, Indiana",21490,2348,29087,3682,25513,5143,27575,4414,18546,2659,63906,21447,64167,20316,-,**,18449,1966,16600,1832,18149,4544,15946,1451,31769,21119,31308,19382,41667,15235
0500000US18055,18055,"Greene County, Indiana",20824,2500,30406,6032,26653,5972,27996,6475,18504,3746,48007,15320,48007,15320,-,**,16971,3578,16097,3520,20442,5636,14466,2823,31000,9793,31000,9793,-,**
0500000US18057,18057,"Hamilton County, Indiana",45892,2048,55464,2509,51073,4609,54050,3143,31544,12969,64832,6390,64111,6129,94632,139456,36149,3232,31814,1291,40339,5357,23114,2022,65181,13248,66431,12002,56970,17058
0500000US18059,18059,"Hancock County, Indiana",35132,6130,45179,4441,39410,8132,43464,8361,27011,15517,51696,32469,51161,30658,80084,80499,24147,7297,22724,3477,30679,6807,20697,4202,55333,21905,65089,35914,-,**
0500000US18061,18061,"Harrison County, Indiana",29102,5087,43461,5586,35450,13701,42532,13107,26893,12791,59911,5390,60388,4654,-,**,20873,3617,17411,4876,21335,6375,14421,6268,49403,50546,49403,50546,-,**
0500000US18063,18063,"Hendricks County, Indiana",35789,1908,42104,5508,37283,3199,38087,3659,29474,11292,57530,13711,57652,13839,49706,29749,29240,2720,26998,3473,35842,5092,20650,3329,56696,22231,54797,21931,141115,112889
0500000US18065,18065,"Henry County, Indiana",22555,2209,27105,2346,24891,2261,25938,4160,22893,4858,49904,29448,56250,33158,47885,40699,19036,1765,17735,2218,23481,4534,14741,1521,60086,5495,61897,10898,58409,20843
0500000US18067,18067,"Howard County, Indiana",27361,1957,31184,3262,27708,4767,30542,5701,24443,3264,41615,22427,40703,16485,58911,11990,25569,2022,24077,2956,28447,3322,19387,1835,45417,18026,49934,20810,32371,20791
0500000US18069,18069,"Huntington County, Indiana",25613,3367,30960,2703,30314,5734,31282,2293,21047,3457,45800,12425,46150,15380,40750,103399,17629,3793,17089,2903,29716,4597,15414,1931,31250,34046,32667,47063,17396,75329
0500000US18071,18071,"Jackson County, Indiana",25640,2405,30104,2705,29218,2760,28989,2716,30604,7927,55037,24949,55404,32371,53529,3041,18333,2461,17002,2400,23200,6222,15498,2546,32792,11742,32792,11742,-,**
0500000US18073,18073,"Jasper County, Indiana",26867,2278,41130,11908,34575,12937,42888,11909,25294,6968,50298,10643,51071,29466,41823,16027,17475,4127,16667,4822,28370,2596,13947,1379,55399,40243,47500,38002,-,**
0500000US18075,18075,"Jay County, Indiana",21938,3074,26016,4778,23264,3400,26380,4191,13165,2119,56926,7736,57162,9655,44688,2254,17563,3169,16581,2836,17285,3781,15395,4353,47794,36301,32171,24113,-,**
0500000US18077,18077,"Jefferson County, Indiana",21111,1871,22189,4182,21909,3851,23243,6254,20292,7511,25389,22659,25944,31747,-,**,19421,2977,19044,2845,29444,6428,16803,2729,43882,35508,43882,35508,-,**
0500000US18079,18079,"Jennings County, Indiana",24332,2798,27433,8319,25533,2205,25910,2024,23679,8029,45132,21104,45132,21401,53750,85389,19203,3632,18051,3181,21316,4349,15946,1739,37391,25223,37391,25223,-,**
0500000US18081,18081,"Johnson County, Indiana",31523,2467,42633,4012,34873,4031,39323,5703,24182,4892,65139,10942,66759,10010,44615,20435,25879,1392,24776,1752,28023,4090,20189,2118,50433,12301,51442,12780,36641,1642
0500000US18083,18083,"Knox County, Indiana",18647,2439,25366,4382,23402,5029,27088,5256,16190,4185,56444,24239,56444,24239,-,**,15475,2740,14895,2438,19435,2788,13638,1782,25521,11653,19450,16213,26767,16473
0500000US18085,18085,"Kosciusko County, Indiana",33735,2894,40419,3745,36806,1654,37963,2942,23269,10250,53889,7188,53681,6458,79475,25175,22644,2757,20861,2619,29375,6372,15793,933,48333,16775,48458,16287,37266,44251
0500000US18087,18087,"LaGrange County, Indiana",25292,3874,35177,6248,31673,7207,35100,7946,26250,16131,53052,18025,54012,18069,32708,5653,21141,5084,19366,4148,24314,2509,15082,3630,61856,30897,80511,78736,-,**
0500000US18089,18089,"Lake County, Indiana",28425,1466,36375,1342,34219,2473,37191,1924,21807,2080,50522,8520,54844,9280,33966,2534,22133,1500,20358,1259,27724,2209,16561,794,50742,11113,51734,12426,37955,27308
0500000US18091,18091,"LaPorte County, Indiana",28624,2430,39451,2933,36451,2871,39294,2812,22677,2986,53966,11033,56607,9871,41356,17764,21352,1565,20170,1707,23053,3596,18505,1658,48438,22797,39779,23574,57375,10971
0500000US18093,18093,"Lawrence County, Indiana",20729,2211,29565,9132,28750,9859,30438,14194,27469,10112,35585,14763,36197,15847,-,**,17385,4623,14465,2045,21974,4443,12742,1640,45881,15804,45881,15804,-,**
0500000US18095,18095,"Madison County, Indiana",24724,1645,31533,3194,27738,4437,31041,3888,23750,2842,49320,6927,49803,6643,42000,20546,21868,1262,20786,1143,23631,3967,19772,1241,43589,7971,44404,12818,29007,6524
0500000US18097,18097,"Marion County, Indiana",31395,725,35133,1243,31866,1019,33621,1381,23355,1878,53575,3346,53786,3370,48644,10662,27581,1089,24978,1030,30200,1412,18544,1058,51817,3210,52237,3711,42143,11810
0500000US18099,18099,"Marshall County, Indiana",23060,2328,34333,7872,29280,7774,31711,12024,22432,13705,59375,22255,61607,17831,19286,33041,19718,2424,18347,2073,24746,2722,14728,1878,46977,20802,47442,28367,-,**
0500000US18103,18103,"Miami County, Indiana",23633,2943,26305,6910,25338,5468,24544,5984,28667,13495,77321,23847,77321,23847,-,**,19811,5132,18543,3441,17583,6031,19272,3842,37435,41254,37435,41254,-,**
0500000US18105,18105,"Monroe County, Indiana",20764,1559,23755,4408,22057,4250,20067,4487,37513,10021,26621,5200,26991,6204,17107,2253,19394,1900,20035,2021,19427,4054,20658,2744,17534,3666,16900,3428,70909,51324
0500000US18107,18107,"Montgomery County, Indiana",27815,2464,36308,6341,35000,7862,32625,8390,37036,22547,47702,19255,48669,19476,12308,9169,21168,4584,19375,4676,26663,4109,14483,1425,55993,17924,55993,17924,-,**
0500000US18109,18109,"Morgan County, Indiana",25221,2683,29961,4629,26382,3918,30322,7593,16132,6729,44477,32520,44215,26733,90609,51316,21890,2414,20406,1671,26636,3672,18636,1769,42742,8361,43750,11705,38750,444
0500000US18113,18113,"Noble County, Indiana",27050,4453,35904,3508,34388,3382,37197,4060,19632,4815,43443,26274,44406,38857,40772,3079,19605,4641,20148,4369,23313,2852,15458,3061,16750,39606,16750,39606,-,**
0500000US18119,18119,"Owen County, Indiana",22807,3240,30139,11807,26178,6781,33438,15056,21613,10672,76187,39412,76409,35680,22019,117397,19530,3217,17965,4496,24178,5845,12193,3099,26302,11749,25885,19568,-,**
0500000US18127,18127,"Porter County, Indiana",30749,1514,40631,3056,36777,4179,39475,4561,25482,5664,53822,8297,54476,11325,39132,23317,22025,1960,20496,1650,25884,2738,16979,1793,44111,24873,52563,29323,33920,17593
0500000US18129,18129,"Posey County, Indiana",28002,2999,36923,9661,35027,7806,36772,7653,12227,21843,72632,9844,72632,9844,-,**,20586,5990,20231,6333,28304,8510,14506,3577,39712,43940,-,**,39135,43313
0500000US18133,18133,"Putnam County, Indiana",27169,4588,39209,9058,28405,5625,31125,6430,22386,6851,64342,5752,64803,5803,-,**,20713,3485,19535,2864,18357,3614,20959,3838,49242,22298,57768,26849,-,**
0500000US18135,18135,"Randolph County, Indiana",24842,4921,37230,4413,30875,8969,40492,8364,19503,10226,52665,12552,52594,12525,62688,45116,17048,2599,16452,2338,16757,6053,16206,3086,43409,28420,42955,62486,50278,25362
0500000US18137,18137,"Ripley County, Indiana",20715,3011,26955,15324,24198,7007,35658,22364,18125,8353,57885,28882,57596,30405,-,**,17676,2624,17258,2463,23163,2764,15779,3006,31250,19612,27011,30241,-,**
0500000US18141,18141,"St. Joseph County, Indiana",26401,1115,32934,2128,30663,2922,33514,1715,20658,2458,42216,5066,41945,4777,58063,21176,22029,1336,20449,1238,26422,1286,17005,989,40445,9545,44044,11678,18556,10252
0500000US18143,18143,"Scott County, Indiana",23304,2360,24539,6221,23387,6630,26331,8799,18846,3515,36023,46334,24953,76063,-,**,21742,3254,19743,6757,21157,13144,17904,6122,55828,15335,55828,15335,-,**
0500000US18145,18145,"Shelby County, Indiana",27382,4752,33583,7507,32488,8029,36599,9292,17031,4226,37381,35793,46927,51550,21208,5903,22172,3752,20031,3530,27878,5761,16684,4241,50365,14483,51354,16774,-,**
0500000US18147,18147,"Spencer County, Indiana",28639,7734,39951,13953,37774,11542,42067,13341,17279,11481,65157,42117,65306,32267,21250,14389,19474,4555,16091,6278,27689,10507,12786,3837,52892,41522,53358,32530,-,**
0500000US18149,18149,"Starke County, Indiana",21103,4077,25918,6904,25758,6722,28750,13825,20679,8391,33077,40617,17120,76209,-,**,16625,7486,12483,6622,11078,12399,14137,5838,73072,18639,73148,17900,-,**
0500000US18151,18151,"Steuben County, Indiana",26819,3989,32597,4722,27258,6211,29227,6692,21295,6749,51553,26315,51402,27323,65313,32477,23268,3234,19770,7776,24306,7951,16192,4025,50478,17284,50478,17284,-,**
0500000US18153,18153,"Sullivan County, Indiana",24243,4622,35579,4388,32776,6382,33492,6023,25855,12957,44500,17820,44457,18231,-,**,17466,5405,15925,3514,18137,7798,13897,4905,34349,24548,34144,25182,-,**
0500000US18157,18157,"Tippecanoe County, Indiana",23005,1491,25938,3098,23969,3471,23231,3131,30453,5486,31858,7624,32153,7599,26615,7597,20950,1786,19895,1758,20898,2641,18823,2541,25162,4538,24729,4598,37083,2322
0500000US18163,18163,"Vanderburgh County, Indiana",23704,1462,28492,2771,27357,2168,28942,3359,22832,2318,41645,12828,42656,12764,25357,36638,20778,1169,19300,1329,21577,3201,18398,1188,39292,7219,39475,7549,31481,49266
0500000US18167,18167,"Vigo County, Indiana",20201,1504,22800,4494,21075,2475,23075,6512,16579,2109,31447,8611,30938,10622,31906,5937,17523,1763,16230,1008,19799,4815,15210,1068,32994,7231,33086,9275,32317,16096
0500000US18169,18169,"Wabash County, Indiana",25351,2351,36413,4345,34628,5547,35139,6840,33906,18300,42975,4586,43350,9224,-,**,16978,8076,14989,4605,23486,9286,14437,2019,42035,11788,42471,20081,-,**
0500000US18173,18173,"Warrick County, Indiana",30233,4535,33023,7993,31382,3222,33341,8103,24314,10921,66080,11132,66080,11132,-,**,24149,3248,21293,3740,31319,11416,16694,1663,56200,12316,49577,13812,59900,23496
0500000US18175,18175,"Washington County, Indiana",20519,4596,27583,4689,25446,7346,25815,6790,20707,5941,34815,10819,36111,10594,-,**,14624,3394,13639,3146,21339,17655,13075,2426,48393,14978,48393,14978,-,**
0500000US18177,18177,"Wayne County, Indiana",21085,2551,24990,6012,23624,3176,24663,6524,19955,4186,34458,16452,34552,17065,31250,54927,18472,2357,17808,2320,24047,7005,15674,3071,34663,25098,24944,37195,43686,10368
0500000US18179,18179,"Wells County, Indiana",24748,5115,31849,8834,23906,6240,24245,10605,22845,3949,61917,4237,62000,4082,32262,129509,22148,3308,21267,2871,22097,5553,18879,4207,45057,28284,45057,28284,-,**
0500000US18181,18181,"White County, Indiana",25592,2472,30360,4730,27337,5045,30361,5149,20446,10548,53495,17873,53571,16551,25625,105168,20080,4073,18669,3497,27500,12679,14934,2659,76170,50033,68500,71932,75392,26371
0500000US18183,18183,"Whitley County, Indiana",28295,2854,34359,4810,28818,4608,33027,6361,16851,6898,61317,30037,61719,37368,35893,1759,20407,5234,19590,3990,31516,5647,15925,2652,47889,48785,47971,47632,-,**
0500000US19011,19011,"Benton County, Iowa",26806,1885,31329,8457,29297,5918,31113,7285,16875,4755,70382,40495,71181,26494,-,**,24171,3613,23250,4582,30243,18552,22115,3862,68000,15786,63958,24422,-,**
0500000US19013,19013,"Black Hawk County, Iowa",24667,1523,29584,2013,28352,2772,29834,2515,20809,6099,35304,7691,36250,9068,28936,9633,21011,1215,20078,1383,22394,2864,18204,1823,28778,9608,29028,11622,24583,9332
0500000US19015,19015,"Boone County, Iowa",26609,3338,35512,7642,28113,6043,29608,7847,19219,7467,49022,12497,49130,13613,47188,94989,22816,5137,19955,5851,26837,5699,16364,1940,47083,2264,47299,2782,-,**
0500000US19017,19017,"Bremer County, Iowa",26480,5260,38790,7733,34881,12250,41842,10371,21250,10346,40282,19435,40282,19435,-,**,20065,2475,18869,3200,34029,4570,16061,1604,57917,23948,57917,23948,-,**
0500000US19019,19019,"Buchanan County, Iowa",26257,3101,28879,4273,25967,2615,27016,2464,14361,13097,90064,52346,90145,40436,25865,13609,20722,4193,17278,3784,20813,4492,14588,2869,48984,1611,48906,1530,-,**
0500000US19027,19027,"Carroll County, Iowa",21098,2754,31818,2787,30293,4603,30731,3109,17500,14007,47702,3491,49205,13496,32083,26333,18290,2348,17649,2876,25326,8051,14826,2427,51450,15782,51450,15782,-,**
0500000US19033,19033,"Cerro Gordo County, Iowa",24292,3381,27116,5513,23774,5759,26640,8226,18971,5145,38750,12491,40563,13116,25724,40056,21599,3257,19985,2578,25508,4695,17216,2293,50078,14386,48235,16900,51055,6897
0500000US19045,19045,"Clinton County, Iowa",23664,2342,27457,3875,27196,3614,30167,4672,23065,6484,33098,20478,33641,20205,-,**,19574,2443,18453,1646,22535,7077,17686,1624,28098,19664,24449,11525,51500,7446
