GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21,HD01_VD22,HD02_VD22,HD01_VD23,HD02_VD23,HD01_VD24,HD02_VD24,HD01_VD25,HD02_VD25,HD01_VD26,HD02_VD26,HD01_VD27,HD02_VD27,HD01_VD28,HD02_VD28,HD01_VD29,HD02_VD29,HD01_VD30,HD02_VD30,HD01_VD31,HD02_VD31,HD01_VD32,HD02_VD32,HD01_VD33,HD02_VD33,HD01_VD34,HD02_VD34,HD01_VD35,HD02_VD35,HD01_VD36,HD02_VD36,HD01_VD37,HD02_VD37,HD01_VD38,HD02_VD38,HD01_VD39,HD02_VD39,HD01_VD40,HD02_VD40,HD01_VD41,HD02_VD41,HD01_VD42,HD02_VD42,HD01_VD43,HD02_VD43,HD01_VD44,HD02_VD44,HD01_VD45,HD02_VD45,HD01_VD46,HD02_VD46,HD01_VD47,HD02_VD47,HD01_VD48,HD02_VD48,HD01_VD49,HD02_VD49
0500000US20115,20115,"Marion County, Kansas",12280,59,6131,86,1774,174,106,39,88,42,18,15,47,29,38,26,9,11,379,56,338,56,41,24,369,57,348,56,21,19,401,77,383,71,18,16,440,198,50,21,390,202,32,22,17,13,15,19,4357,138,6149,87,1533,152,66,37,39,25,27,25,57,27,57,27,0,109,254,52,219,53,35,25,349,43,297,47,52,23,349,64,341,64,8,7,429,178,135,76,294,224,29,22,20,18,9,13,4616,93
0500000US20117,20117,"Marshall County, Kansas",9758,53,4802,70,1020,75,74,34,72,34,2,3,46,28,38,25,8,14,277,53,212,61,65,35,287,49,239,49,48,33,269,33,264,34,5,7,55,24,43,20,12,12,12,16,12,16,0,109,3782,59,4956,72,1117,74,95,39,95,39,0,109,71,35,61,29,10,17,246,52,190,45,56,46,224,50,213,51,11,12,337,29,330,31,7,9,118,55,91,49,27,27,26,23,23,23,3,6,3839,92
0500000US20119,20119,"Meade County, Kansas",4388,36,2169,36,587,46,64,23,64,23,0,109,34,32,34,32,0,109,151,42,136,43,15,14,140,43,137,43,3,5,150,39,150,39,0,109,22,15,14,13,8,9,26,19,13,15,13,12,1582,49,2219,38,666,55,47,24,44,21,3,5,55,26,49,26,6,9,143,46,140,47,3,5,152,49,139,45,13,14,144,33,136,33,8,7,74,29,50,24,24,17,51,27,28,19,23,19,1553,54
0500000US20121,20121,"Miami County, Kansas",30837,138,15112,159,4143,201,284,95,207,88,77,43,225,87,197,87,28,24,1056,139,904,145,152,74,985,154,873,152,112,46,999,125,999,125,0,109,473,140,433,140,40,36,121,82,38,29,83,74,10969,202,15725,167,4087,209,397,117,218,77,179,80,143,69,134,68,9,14,1045,135,899,143,146,76,995,153,947,147,48,43,958,112,921,113,37,26,417,101,298,95,119,59,132,68,97,57,35,29,11638,183
0500000US20123,20123,"Mitchell County, Kansas",6138,43,3091,40,719,86,36,28,14,15,22,24,16,16,16,16,0,109,198,39,151,45,47,33,135,42,112,45,23,21,207,64,178,60,29,20,106,72,106,72,0,109,21,25,15,23,6,8,2372,94,3047,36,762,80,26,21,4,7,22,21,65,30,52,28,13,16,108,36,88,38,20,20,173,45,158,46,15,15,178,42,164,45,14,17,183,93,166,89,17,22,29,35,29,35,0,109,2285,77
0500000US20125,20125,"Montgomery County, Kansas",34038,206,16619,165,4076,239,284,108,127,78,157,76,206,80,184,75,22,26,962,168,817,173,145,70,947,134,867,134,80,49,923,107,883,106,40,30,729,195,697,187,32,33,25,26,25,26,0,109,12543,254,17419,157,4625,339,377,120,178,74,199,106,201,86,165,81,36,32,1060,156,967,156,93,61,680,168,643,171,37,37,951,137,870,145,81,44,1267,254,1158,231,109,76,89,44,80,42,9,12,12794,275
0500000US20127,20127,"Morris County, Kansas",5756,30,2784,48,605,53,26,20,26,20,0,109,3,5,3,5,0,109,182,44,182,44,0,109,166,44,166,44,0,109,184,36,177,32,7,10,44,31,44,31,0,109,0,109,0,109,0,109,2179,59,2972,58,719,72,19,20,19,20,0,109,51,41,51,41,0,109,131,53,93,35,38,48,177,61,172,64,5,9,179,36,179,36,0,109,113,46,103,47,10,12,49,33,27,24,22,23,2253,57
0500000US20129,20129,"Morton County, Kansas",3120,36,1500,65,395,59,42,27,41,28,1,4,8,13,8,13,0,109,101,45,101,45,0,109,105,41,105,41,0,109,88,38,88,38,0,109,40,29,40,29,0,109,11,17,11,17,0,109,1105,58,1620,48,388,62,44,28,44,28,0,109,20,22,20,22,0,109,90,39,83,40,7,12,69,29,69,29,0,109,113,39,113,39,0,109,44,26,34,26,10,12,8,9,5,8,3,5,1232,56
0500000US20131,20131,"Nemaha County, Kansas",9848,50,4930,46,1292,50,84,43,74,39,10,17,76,35,52,29,24,25,247,65,203,59,44,37,376,70,354,72,22,25,409,46,403,50,6,10,90,43,59,32,31,27,10,13,10,13,0,109,3638,51,4918,45,1233,84,102,42,84,43,18,17,78,36,78,36,0,109,298,62,267,58,31,31,299,54,243,48,56,45,319,51,311,52,8,13,102,50,79,45,23,22,35,27,8,10,27,26,3685,79
0500000US20133,20133,"Neosho County, Kansas",15914,80,7872,77,2559,645,189,59,133,67,56,48,145,80,145,80,0,109,382,85,375,85,7,12,506,92,475,91,31,45,481,132,473,132,8,12,829,757,828,760,1,3,27,34,27,34,0,109,5313,648,8042,76,2391,593,95,46,44,35,51,38,76,37,64,33,12,17,522,78,453,84,69,48,348,68,341,69,7,11,442,88,377,104,65,73,882,625,876,626,6,9,26,24,26,24,0,109,5651,597
0500000US20135,20135,"Ness County, Kansas",3029,30,1526,55,327,67,15,14,15,14,0,109,11,11,11,11,0,109,87,40,83,39,4,6,120,34,63,23,57,34,79,31,79,31,0,109,12,15,12,15,0,109,3,5,0,109,3,5,1199,59,1503,58,310,55,21,16,11,9,10,10,26,14,18,11,8,11,99,36,89,36,10,9,36,15,29,14,7,7,70,27,70,27,0,109,50,26,50,26,0,109,8,6,5,5,3,4,1193,54
0500000US20137,20137,"Norton County, Kansas",5565,50,3142,77,565,77,36,35,36,35,0,109,15,14,15,14,0,109,142,44,106,37,36,41,138,46,137,46,1,4,145,47,145,47,0,109,89,67,67,64,22,35,0,109,0,109,0,109,2577,114,2423,93,471,70,28,26,25,25,3,6,9,13,9,13,0,109,110,48,110,48,0,109,148,56,148,56,0,109,117,15,117,15,0,109,15,17,15,17,0,109,44,52,5,6,39,52,1952,97
0500000US20139,20139,"Osage County, Kansas",15817,70,7817,75,2019,118,127,49,94,45,33,27,106,37,101,37,5,4,477,80,456,81,21,13,549,82,517,84,32,19,518,61,469,67,49,31,191,75,159,73,32,41,51,33,28,21,23,27,5798,119,8000,83,1993,109,116,46,99,43,17,15,143,58,140,58,3,5,402,83,380,83,22,15,506,81,479,83,27,18,444,59,425,56,19,19,340,99,309,96,31,29,42,27,39,26,3,5,6007,133
0500000US20141,20141,"Osborne County, Kansas",3790,17,1890,19,419,37,36,14,25,13,11,12,18,11,18,11,0,109,79,17,76,18,3,5,96,21,93,22,3,5,144,24,144,24,0,109,42,27,30,22,12,16,4,4,4,4,0,109,1471,38,1900,16,411,39,10,10,10,10,0,109,34,14,34,14,0,109,72,19,72,19,0,109,83,25,80,25,3,5,116,20,106,22,10,10,63,30,53,26,10,12,33,19,28,17,5,7,1489,45
0500000US20143,20143,"Ottawa County, Kansas",5911,41,3046,48,800,61,31,22,25,20,6,10,34,28,34,28,0,109,237,56,237,56,0,109,275,62,226,57,49,65,173,47,173,47,0,109,40,37,34,35,6,10,10,12,7,11,3,5,2246,50,2865,41,645,49,54,33,51,32,3,5,50,30,50,30,0,109,119,35,119,35,0,109,202,34,176,33,26,26,165,29,155,30,10,15,31,28,26,27,5,6,24,20,24,20,0,109,2220,51
0500000US20145,20145,"Pawnee County, Kansas",6717,60,3959,277,1072,424,29,39,27,37,2,4,17,30,16,29,1,3,78,112,75,108,3,7,96,112,96,112,0,109,790,709,782,709,8,13,60,54,60,54,0,109,2,4,1,3,1,2,2887,160,2758,290,435,301,24,26,17,23,7,11,18,41,18,41,0,109,70,97,68,93,2,7,85,102,74,85,11,32,56,66,56,66,0,109,138,80,137,80,1,4,44,52,44,52,0,109,2323,91
0500000US20147,20147,"Phillips County, Kansas",5418,31,2701,37,626,59,43,24,43,24,0,109,44,27,41,27,3,4,154,46,154,46,0,109,180,55,176,55,4,6,179,54,166,48,13,18,24,23,24,23,0,109,2,4,2,4,0,109,2075,66,2717,41,631,51,29,21,29,21,0,109,8,11,8,11,0,109,184,42,177,43,7,6,125,33,121,33,4,5,194,42,182,39,12,14,74,33,74,33,0,109,17,15,17,15,0,109,2086,59
0500000US20149,20149,"Pottawatomie County, Kansas",19698,131,9794,141,2907,171,247,68,176,53,71,47,146,59,87,43,59,38,693,109,601,101,92,42,735,115,632,107,103,49,579,54,515,68,64,46,427,132,421,131,6,10,80,44,64,45,16,20,6887,167,9904,158,2645,210,208,89,143,75,65,35,127,54,99,50,28,22,570,109,465,99,105,49,685,114,602,116,83,37,694,90,634,97,60,39,235,96,213,94,22,17,126,70,94,66,32,41,7259,183
0500000US20151,20151,"Pratt County, Kansas",9276,74,4550,94,1437,142,107,44,59,39,48,40,27,21,27,21,0,109,255,54,228,56,27,29,299,105,299,105,0,109,261,86,218,91,43,46,440,186,423,189,17,25,48,48,13,15,35,46,3113,127,4726,82,1158,119,48,29,19,18,29,24,39,23,27,21,12,12,291,64,268,66,23,17,160,48,157,48,3,7,336,81,302,80,34,36,239,90,239,90,0,109,45,29,17,16,28,26,3568,131
0500000US20153,20153,"Rawlins County, Kansas",2490,17,1244,30,267,37,9,6,5,5,4,5,0,109,0,109,0,109,54,21,54,21,0,109,66,19,66,19,0,109,88,23,88,23,0,109,46,29,45,30,1,3,4,4,2,3,2,4,977,28,1246,30,221,39,19,12,19,12,0,109,10,6,10,6,0,109,60,17,60,17,0,109,63,18,63,18,0,109,57,29,57,29,0,109,12,10,12,10,0,109,0,109,0,109,0,109,1025,28
0500000US20155,20155,"Reno County, Kansas",61515,152,30736,172,7778,272,632,182,440,146,192,124,410,134,360,124,50,49,1908,218,1630,228,278,118,1442,200,1363,185,79,49,1687,130,1550,135,137,73,1522,269,1451,278,71,56,177,86,93,60,84,60,22958,294,30779,172,7710,285,422,107,274,83,148,76,338,80,310,81,28,28,1650,161,1530,158,120,49,1649,160,1506,166,143,85,1739,192,1561,180,178,79,1725,274,1568,277,157,70,187,61,126,54,61,36,23069,276
0500000US20157,20157,"Republic County, Kansas",4937,21,2415,25,427,52,19,17,19,17,0,109,15,18,15,18,0,109,136,33,119,35,17,25,73,25,71,25,2,4,134,16,133,15,1,2,29,19,27,18,2,3,21,24,21,24,0,109,1988,57,2522,29,441,57,10,11,3,4,7,9,43,32,33,28,10,13,109,23,109,23,0,109,88,24,88,24,0,109,119,21,115,23,4,6,50,32,41,26,9,15,22,18,22,18,0,109,2081,65
0500000US20159,20159,"Rice County, Kansas",9734,63,4766,92,1321,107,93,44,81,45,12,14,56,40,56,40,0,109,257,76,243,78,14,15,286,67,286,67,0,109,257,57,256,57,1,3,353,119,91,59,262,144,19,18,17,18,2,4,3445,135,4968,81,1217,127,59,34,59,34,0,109,69,38,61,35,8,10,285,60,263,63,22,18,207,57,207,57,0,109,280,58,270,62,10,13,276,95,96,59,180,82,41,28,21,21,20,20,3751,151
0500000US20161,20161,"Riley County, Kansas",66318,236,34383,230,16191,692,350,117,248,89,102,61,475,134,455,132,20,26,1450,199,1376,204,74,51,1029,181,905,174,124,68,1340,196,1214,196,126,110,10245,633,9982,594,263,137,1302,340,1260,347,42,32,18192,712,31935,198,14527,404,426,152,323,146,103,68,389,119,355,121,34,32,1395,185,1232,188,163,86,984,177,884,171,100,52,929,104,908,107,21,30,9154,431,9041,443,113,62,1250,259,1109,244,141,73,17408,435
0500000US20163,20163,"Rooks County, Kansas",5021,29,2462,41,567,48,60,27,54,25,6,9,18,14,18,14,0,109,130,40,105,38,25,21,152,39,132,40,20,16,165,20,159,22,6,10,35,21,34,20,1,2,7,8,5,7,2,3,1895,46,2559,35,575,54,35,19,29,19,6,6,44,23,44,23,0,109,161,27,158,28,3,4,132,25,126,25,6,8,103,18,97,20,6,8,76,30,65,30,11,11,24,18,18,14,6,12,1984,59
0500000US20165,20165,"Rush County, Kansas",3194,21,1582,20,274,30,10,8,8,7,2,3,11,11,11,11,0,109,77,21,77,21,0,109,54,20,54,20,0,109,80,12,74,15,6,9,40,23,40,23,0,109,2,4,2,4,0,109,1308,35,1612,20,294,29,17,6,17,6,0,109,7,6,7,6,0,109,78,13,78,13,0,109,63,17,63,17,0,109,83,9,83,9,0,109,30,19,30,19,0,109,16,16,16,16,0,109,1318,34
0500000US20167,20167,"Russell County, Kansas",6656,32,3279,102,650,94,50,35,15,14,35,33,39,34,38,34,1,2,123,46,115,46,8,11,170,53,162,56,8,11,141,15,140,15,1,3,84,58,84,58,0,109,43,37,43,37,0,109,2629,136,3377,101,687,70,29,23,18,21,11,14,44,39,44,39,0,109,242,70,241,70,1,2,119,52,119,52,0,109,155,30,155,30,0,109,74,40,74,40,0,109,24,25,24,25,0,109,2690,72
0500000US20169,20169,"Saline County, Kansas",52378,195,25711,154,6677,319,421,134,299,121,122,83,203,83,173,78,30,25,1363,197,1284,195,79,56,1654,235,1444,224,210,93,1838,170,1756,166,82,62,942,258,831,265,111,74,256,95,185,82,71,58,19034,310,26667,180,6872,346,459,146,329,129,130,70,495,196,462,193,33,33,1168,212,1122,208,46,39,1575,238,1430,236,145,75,1569,186,1500,198,69,48,1324,279,905,236,419,253,282,98,195,79,87,55,19795,319
0500000US20171,20171,"Scott County, Kansas",4653,178,2336,110,459,70,34,34,8,16,26,30,64,43,51,36,13,23,154,66,154,66,0,109,96,70,96,70,0,109,105,36,105,36,0,109,6,12,6,12,0,109,0,109,0,109,0,109,1877,92,2317,132,561,107,74,44,38,34,36,34,23,27,23,27,0,109,110,45,87,47,23,21,183,61,183,61,0,109,106,40,106,40,0,109,50,53,50,53,0,109,15,26,15,26,0,109,1756,123
0500000US20173,20173,"Sedgwick County, Kansas",463018,529,228158,425,66689,1035,4502,446,2365,352,2137,280,3800,462,3140,398,660,179,14284,682,12176,672,2108,304,14941,752,13162,722,1779,258,15227,467,13778,456,1449,223,10814,781,9006,653,1808,376,3121,395,2301,326,820,215,161469,1009,234860,409,69636,1038,4498,471,2596,340,1902,288,3552,422,2915,429,637,160,14207,687,12144,606,2063,292,13744,799,11893,766,1851,316,14691,429,12848,423,1843,267,15562,679,12966,634,2596,345,3382,413,2405,371,977,219,165224,992
0500000US20175,20175,"Seward County, Kansas",21046,192,10642,167,2889,230,149,89,107,74,42,43,150,79,138,78,12,18,706,137,706,137,0,109,881,160,859,155,22,29,685,81,685,81,0,109,310,158,280,156,30,44,8,12,8,12,0,109,7753,260,10404,139,2883,196,58,38,58,38,0,109,241,111,241,111,0,109,786,182,779,183,7,9,654,134,654,134,0,109,645,123,627,128,18,27,486,170,384,154,102,81,13,17,13,17,0,109,7521,216
0500000US20177,20177,"Shawnee County, Kansas",168056,363,80817,279,22037,574,1558,256,1104,235,454,147,1225,221,1073,199,152,92,4957,372,4351,358,606,136,4642,366,4219,380,423,116,4850,276,4389,277,461,146,3775,479,2777,362,998,314,1030,188,692,158,338,121,58780,598,87239,254,23318,552,1396,243,803,162,593,169,1482,257,1391,256,91,47,4471,313,3916,343,555,135,4761,395,4470,418,291,125,4681,269,4272,280,409,145,5382,463,3962,422,1420,289,1145,200,851,156,294,117,63921,519
0500000US20179,20179,"Sheridan County, Kansas",2475,26,1254,25,288,27,3,4,3,4,0,109,10,9,0,109,10,9,70,28,70,28,0,109,84,27,80,29,4,6,96,20,96,20,0,109,25,21,25,21,0,109,0,109,0,109,0,109,966,31,1221,19,271,33,45,17,43,17,2,3,9,8,9,8,0,109,72,22,66,22,6,7,67,27,62,27,5,9,38,14,36,14,2,5,33,19,29,18,4,5,7,8,5,6,2,4,950,30
0500000US20181,20181,"Sherman County, Kansas",5744,72,2976,114,836,183,54,48,54,48,0,109,16,19,16,19,0,109,204,76,204,76,0,109,151,52,140,51,11,18,266,105,258,106,8,15,144,175,144,175,0,109,1,3,1,3,0,109,2140,195,2768,100,470,79,8,11,8,11,0,109,10,16,10,16,0,109,75,33,67,34,8,14,210,62,203,65,7,14,38,38,38,38,0,109,100,56,87,53,13,21,29,41,29,41,0,109,2298,109
0500000US20183,20183,"Smith County, Kansas",3823,30,1861,35,337,48,28,20,26,20,2,4,10,12,10,12,0,109,76,28,76,28,0,109,93,34,90,34,3,4,115,47,115,47,0,109,15,15,15,15,0,109,0,109,0,109,0,109,1524,53,1962,36,310,43,19,19,19,19,0,109,45,24,38,23,7,8,92,32,92,32,0,109,47,27,45,27,2,3,83,30,83,30,0,109,20,17,20,17,0,109,4,5,4,5,0,109,1652,41
0500000US20185,20185,"Stafford County, Kansas",4311,27,2157,44,497,51,59,25,58,25,1,3,9,7,9,7,0,109,157,29,136,30,21,21,94,27,90,27,4,5,137,31,137,31,0,109,27,22,27,22,0,109,14,15,4,5,10,14,1660,59,2154,40,454,35,31,16,31,16,0,109,26,16,26,16,0,109,81,21,81,21,0,109,128,25,128,25,0,109,133,26,124,25,9,7,44,18,40,17,4,5,11,7,11,7,0,109,1700,46
0500000US20187,20187,"Stanton County, Kansas",2093,40,1073,70,228,52,17,17,6,9,11,15,2,4,2,4,0,109,43,16,43,16,0,109,80,29,71,27,9,11,66,26,66,26,0,109,20,27,20,27,0,109,0,109,0,109,0,109,845,82,1020,68,279,56,12,11,6,9,6,8,29,22,29,22,0,109,78,31,78,31,0,109,46,24,45,24,1,4,68,30,57,27,11,10,37,22,29,17,8,13,9,12,0,109,9,12,741,71
0500000US20189,20189,"Stevens County, Kansas",5197,49,2493,64,566,67,8,8,5,7,3,5,55,33,55,33,0,109,166,68,161,63,5,13,218,54,218,54,0,109,94,38,93,38,1,4,25,35,25,35,0,109,0,109,0,109,0,109,1927,82,2704,80,783,92,89,56,63,43,26,27,68,43,68,43,0,109,234,63,178,68,56,37,123,57,123,57,0,109,211,84,211,84,0,109,52,49,38,42,14,23,6,11,0,109,6,11,1921,82
0500000US20191,20191,"Sumner County, Kansas",23238,141,11422,116,3211,151,209,70,126,65,83,52,155,72,151,72,4,6,610,110,515,106,95,46,1022,153,928,182,94,82,787,101,755,93,32,52,368,120,311,110,57,37,60,38,47,33,13,17,8211,161,11816,147,3225,186,242,85,138,66,104,63,189,79,175,77,14,18,626,106,536,102,90,47,745,110,652,102,93,47,919,124,885,118,34,40,418,113,348,106,70,42,86,52,86,52,0,109,8591,143
0500000US20193,20193,"Thomas County, Kansas",7434,62,3705,62,1162,149,66,59,59,57,7,12,57,46,57,46,0,109,145,66,129,66,16,20,228,61,221,60,7,13,269,70,269,70,0,109,381,159,381,159,0,109,16,20,16,20,0,109,2543,160,3729,71,1156,137,41,40,19,24,22,30,45,45,45,45,0,109,203,65,183,64,20,27,213,69,205,69,8,13,200,47,172,53,28,27,442,124,418,124,24,31,12,19,12,19,0,109,2573,123
0500000US20195,20195,"Trego County, Kansas",2886,37,1409,65,263,52,0,109,0,109,0,109,33,25,33,25,0,109,58,28,37,28,21,28,76,41,76,41,0,109,65,30,65,30,0,109,23,20,20,20,3,4,8,15,0,109,8,15,1146,59,1477,69,279,48,16,17,16,17,0,109,17,23,17,23,0,109,34,30,21,29,13,16,107,28,107,28,0,109,90,39,90,39,0,109,15,14,1,2,14,14,0,109,0,109,0,109,1198,69
0500000US20197,20197,"Wabaunsee County, Kansas",6745,44,3416,39,819,64,25,20,25,20,0,109,51,36,48,36,3,4,175,38,165,39,10,10,219,55,214,54,5,6,274,49,241,53,33,30,67,35,67,35,0,109,8,6,5,5,3,5,2597,71,3329,36,939,86,80,41,63,38,17,18,33,19,22,16,11,9,149,59,141,58,8,7,172,51,149,43,23,23,233,65,220,68,13,16,186,52,155,55,31,31,86,42,73,37,13,17,2390,82
0500000US20199,20199,"Wallace County, Kansas",1390,117,700,73,152,34,6,7,6,7,0,109,3,4,3,4,0,109,26,19,26,19,0,109,51,20,48,19,3,4,50,14,50,14,0,109,16,19,16,19,0,109,0,109,0,109,0,109,548,69,690,63,142,30,0,109,0,109,0,109,8,10,8,10,0,109,56,21,52,21,4,6,37,16,37,16,0,109,36,16,29,15,7,7,5,9,5,9,0,109,0,109,0,109,0,109,548,56
0500000US20201,20201,"Washington County, Kansas",5671,25,2884,24,617,41,47,16,33,16,14,10,21,11,21,11,0,109,162,28,126,29,36,19,128,29,93,30,35,19,200,22,179,31,21,21,59,26,57,25,2,3,0,109,0,109,0,109,2267,46,2787,27,623,41,51,19,48,19,3,4,33,17,23,14,10,12,112,28,70,22,42,25,165,30,142,32,23,17,145,18,133,21,12,13,91,30,84,30,7,8,26,14,26,14,0,109,2164,50
0500000US20203,20203,"Wichita County, Kansas",2168,33,1107,57,298,52,29,24,29,24,0,109,18,26,18,26,0,109,20,18,20,18,0,109,167,51,167,51,0,109,47,24,47,24,0,109,17,18,12,18,5,7,0,109,0,109,0,109,809,53,1061,54,244,37,7,9,7,9,0,109,7,9,7,9,0,109,85,27,85,27,0,109,70,28,70,28,0,109,59,22,59,22,0,109,6,10,6,10,0,109,10,15,10,15,0,109,817,52
0500000US20205,20205,"Wilson County, Kansas",9242,93,4538,83,1098,80,45,34,45,34,0,109,81,48,81,48,0,109,279,76,279,76,0,109,201,74,201,74,0,109,314,56,301,57,13,13,168,45,150,48,18,18,10,16,10,16,0,109,3440,92,4704,89,1099,105,104,83,104,83,0,109,48,33,48,33,0,109,194,62,194,62,0,109,306,62,247,74,59,47,223,50,219,51,4,7,203,74,146,65,57,54,21,20,14,16,7,12,3605,98
0500000US20207,20207,"Woodson County, Kansas",3210,27,1596,27,235,21,20,16,20,16,0,109,23,18,23,18,0,109,86,34,86,34,0,109,58,28,32,19,26,28,44,7,44,7,0,109,4,7,4,7,0,109,0,109,0,109,0,109,1361,26,1614,26,323,33,19,18,19,18,0,109,33,23,33,23,0,109,62,19,62,19,0,109,63,24,54,23,9,13,86,24,86,24,0,109,35,14,35,14,0,109,25,21,21,19,4,5,1291,32
0500000US20209,20209,"Wyandotte County, Kansas",147511,369,72521,273,20394,513,1391,268,1097,252,294,123,1183,193,1060,191,123,74,5131,359,4689,342,442,161,4627,375,4135,398,492,172,4840,276,4408,288,432,149,2606,314,1959,269,647,211,616,179,469,151,147,72,52127,522,74990,307,21442,651,1249,243,1077,239,172,83,1183,199,1047,203,136,71,4818,309,4594,305,224,87,4270,322,3824,342,446,154,5113,345,4561,354,552,156,4086,413,3287,356,799,215,723,166,483,131,240,97,53548,648
0500000US21001,21001,"Adair County, Kentucky",17907,89,8948,131,2347,262,119,69,84,61,35,38,104,55,104,55,0,123,416,95,364,87,52,44,647,113,569,116,78,47,446,144,374,116,72,84,563,309,243,222,320,205,52,69,52,69,0,123,6601,273,8959,116,2194,197,71,50,60,48,11,17,91,65,60,57,31,30,478,116,422,120,56,32,442,110,386,103,56,44,415,77,415,77,0,123,660,172,203,96,457,176,37,36,20,25,17,28,6765,206
0500000US21003,21003,"Allen County, Kentucky",18831,119,9218,119,2324,126,83,64,69,60,14,23,168,91,155,89,13,20,529,117,508,123,21,43,603,105,545,102,58,48,655,80,646,80,9,14,255,114,226,109,29,34,31,36,31,36,0,123,6894,144,9613,125,2225,171,33,36,18,26,15,26,138,79,138,79,0,123,404,110,398,104,6,36,598,108,578,112,20,31,594,80,568,77,26,30,436,146,371,136,65,46,22,25,22,25,0,123,7388,190
0500000US21005,21005,"Anderson County, Kentucky",20219,142,9743,140,2628,191,147,90,135,84,12,18,144,79,96,62,48,53,605,182,597,179,8,19,665,163,574,162,91,87,675,102,655,108,20,31,381,137,356,135,25,28,11,16,0,123,11,16,7115,168,10476,105,2779,214,134,67,97,59,37,30,219,100,219,100,0,123,501,139,501,139,0,123,593,151,593,151,0,123,603,90,551,78,52,56,561,160,419,138,142,103,168,77,141,70,27,44,7697,218
0500000US21007,21007,"Ballard County, Kentucky",7904,49,3913,54,957,101,60,32,25,29,35,33,51,38,51,38,0,123,182,45,173,46,9,10,307,51,257,57,50,40,181,41,181,41,0,123,155,57,121,49,34,26,21,24,5,10,16,21,2956,75,3991,46,954,79,55,27,46,24,9,14,90,50,75,49,15,24,180,48,177,48,3,7,194,64,180,62,14,18,225,31,210,30,15,21,206,69,187,69,19,21,4,6,4,6,0,123,3037,75
0500000US21009,21009,"Barren County, Kentucky",40072,168,19322,127,4730,200,299,101,247,96,52,41,213,81,206,83,7,11,1198,191,1116,199,82,75,1240,156,1170,158,70,53,1163,103,1138,105,25,32,525,139,456,130,69,55,92,64,92,64,0,123,14592,174,20750,168,4963,256,357,123,305,119,52,36,254,101,254,101,0,123,1010,179,947,188,63,56,1114,134,1019,160,95,89,1149,155,1138,158,11,21,808,184,680,174,128,75,271,119,224,103,47,50,15787,234
0500000US21011,21011,"Bath County, Kentucky",11040,89,5362,98,1341,130,79,53,52,47,27,31,128,84,128,84,0,123,183,78,174,77,9,16,421,103,410,102,11,17,399,111,340,99,59,60,112,77,112,77,0,123,19,25,13,22,6,12,4021,116,5678,116,1389,143,18,24,5,10,13,21,143,80,143,80,0,123,232,84,207,74,25,43,371,97,350,102,21,34,360,82,304,85,56,44,186,95,161,84,25,28,79,65,61,61,18,27,4289,170
0500000US21013,21013,"Bell County, Kentucky",27821,143,13369,145,3203,164,175,73,159,68,16,25,116,63,116,63,0,123,758,140,668,133,90,66,830,150,821,150,9,14,835,131,817,134,18,30,390,126,302,122,88,67,99,67,12,20,87,71,10166,194,14452,125,3325,245,125,79,95,65,30,43,228,113,189,112,39,33,463,104,439,100,24,32,818,146,746,150,72,49,700,171,664,173,36,37,805,239,546,176,259,147,186,105,109,83,77,54,11127,246
0500000US21015,21015,"Boone County, Kentucky",109678,345,53970,262,15736,575,1391,209,466,142,925,195,1048,213,953,203,95,57,3819,308,3209,319,610,172,3614,302,3133,292,481,134,3386,302,2884,307,502,153,2067,266,1688,235,379,134,411,165,319,150,92,64,38234,493,55708,252,16303,517,1109,240,508,157,601,151,842,167,595,150,247,95,3575,360,3065,358,510,129,3408,356,2909,387,499,157,3629,270,3142,272,487,137,3041,375,2441,335,600,188,699,202,518,170,181,96,39405,482
0500000US21017,21017,"Bourbon County, Kentucky",19195,143,9335,140,2491,201,227,94,144,80,83,45,133,75,116,71,17,20,460,107,427,104,33,32,676,123,563,130,113,78,679,117,628,114,51,42,272,109,238,108,34,43,44,49,12,18,32,43,6844,134,9860,129,2305,179,108,68,65,56,43,42,56,45,56,45,0,123,628,129,532,103,96,73,578,142,531,143,47,32,485,88,437,81,48,42,419,119,345,96,74,62,31,29,31,29,0,123,7555,178
0500000US21019,21019,"Boyd County, Kentucky",47706,186,23678,193,5285,293,306,101,189,88,117,52,219,75,219,75,0,123,1381,167,1229,176,152,93,1017,197,934,202,83,94,1268,175,1186,183,82,72,941,190,842,184,99,45,153,84,138,81,15,20,18393,310,24028,191,5554,288,375,137,262,120,113,82,221,95,221,95,0,123,1037,173,931,163,106,67,1341,214,1218,189,123,143,1237,138,1120,155,117,91,1096,203,1026,198,70,53,247,99,208,98,39,30,18474,299
